Name,Slug,Collection ID,Item ID,Created On,Updated On,Published On,Description,Short Description,Logo,Address - street,Address - suburb,Address - state,Region reference,Website,Latitude,Longitude,Employer email address,Employer email,Employer Banner Image
Long Chim,long-chim,57d54200d7efa08538bb14a6,58c2156214ce9e4f1b8bd2fa,Fri Mar 10 2017 02:54:26 GMT+0000 (Coordinated Universal Time),Sat Apr 08 2017 00:54:47 GMT+0000 (Coordinated Universal Time),Mon Apr 10 2017 06:31:47 GMT+0000 (Coordinated Universal Time),"<p>“At Long Chim you’ll find what is almost certainly the best
Thai food Perth has ever seen. Possibly Australia. And certainly better food
than most of what I ate in Thailand for three weeks last year. It’s all to do
with self-confessed “aged wok jockey” David Thompson: the Sydney-raised,
Bangkok-domiciled chef who has made a career for himself as a scholar of Thai
cuisine” – <em>&nbsp;The Australian</em></p><p>Long Chim means to come and taste and our menus propose just
that: a&nbsp;balanced and generous selection of the best dishes we can
cook.</p><p>The Thai inspired cocktail menu is courtesy of the team from
Singapore’s famously discreet 28 Hong Kong street under the expert hand of our
own James Connolly and his team</p><p>Ask and imbibe on our unique selection of craft beers,
eclectic mix of regional and global wines and signature cocktails to complement
our menu.</p>",Long Chim means to come and taste and our menus propose just that: a balanced and generous selection of the best dishes we can cook. Come and experience it for yourself!,https://daks2k3a4ib2z.cloudfront.net/57d54175dfef76b4387d90d2/58c2150ea23de6e45687b481_Screen%20Shot%202017-03-10%20at%201.51.47%20pm.png,Corner St Georges Terrace & Barrack St Perth ,Perth CBD 6000,Western Australia,perth-and-surrounds,https://longchimperth.com/,-31.955726,115.859741,hi@longchimperth.com,hi@longchimperth.com,https://daks2k3a4ib2z.cloudfront.net/57d54175dfef76b4387d90d2/58c213cadc4b2f701b88345c_Screen%20Shot%202017-03-10%20at%201.47.03%20pm.png
Lou Miranda Estate,lou-miranda-estate,57d54200d7efa08538bb14a6,58c620dea45bd75f7c11f6c7,Mon Mar 13 2017 04:32:30 GMT+0000 (Coordinated Universal Time),Sat Apr 08 2017 00:54:43 GMT+0000 (Coordinated Universal Time),Mon Apr 10 2017 06:31:47 GMT+0000 (Coordinated Universal Time),"<p>Our menu
reflects the seasons with its modern interpretation of classic Italian cuisine.
The aroma of fresh ingredients from the Winery garden greets you as you enter
Cellar Door. Local produce also features in our chef’s delectable dishes. We
offer daily Chef's suggestions, 'Wine and Food of the Month' and Luigi's Long
Lunch, come in and ask us what we have available on the day as this changes
with the seasonal produce when it becomes available.</p><p>You, your
family and friends will be greeted by a warm and inviting atmosphere. Relax in
a tranquil setting while enjoying a delicious luncheon experience.</p><p>Please
enquire today about our group bookings for lunch. Whether celebrating a work or
family function, we have facilities that cater for up to 50 people or 20 people
in a private room.</p><p>At Lou
Miranda Estate, we endeavour to make every function a special occasion, please
note for groups of 11 people or more we have a minimum requirement of 3
courses, please contact us today to discuss your function needs.</p><p>Our
restaurant is only opened for lunch, however we do offer private evening
functions, please contact us for more information on evening functions.</p>","At Lou Miranda Estate you'll find a warm and inviting atmosphere, and a modern interpretation of classic Italian cuisine. ",https://daks2k3a4ib2z.cloudfront.net/57d54175dfef76b4387d90d2/58c620860b882b2d6cc691a8_LMElogoblk.jpg,1876 Barossa Valley Way,"Rowland Flat, 5352 SA ",South Australia,barossa-valley,http://www.loumirandaestate.com.au/,-34.582290,138.927310,Lou@LouMirandaEstate.com.au,Lou@LouMirandaEstate.com.au,https://daks2k3a4ib2z.cloudfront.net/57d54175dfef76b4387d90d2/58c620afa45bd75f7c11f6c6_StablesExterior_04.jpg
Meletos,meletos,57d54200d7efa08538bb14a6,57d54282d7efa08538bb1541,Sun Sep 11 2016 11:39:46 GMT+0000 (Coordinated Universal Time),Sat Apr 08 2017 00:54:45 GMT+0000 (Coordinated Universal Time),Mon Apr 10 2017 06:31:47 GMT+0000 (Coordinated Universal Time),"<p>About an hour north-east of Melbourne lies a region known as The Yarra Valley.</p><p>Here we make some of the world's most celebrated wine in one of the most picturesque locations in Australia. Our farmers growsuperb produce, and the blue-tinged mountains that surround our vineyards and orchards contain mountain ash forests thatpre-date European settlement.</p><p>In the heart of the Yarra Valley between the hamlets of Yarra Glen and Healesville lies a quiet country road called St Huberts,and if you take a turn at number 12 you'll discover one of the region's most exciting destinations.</p>","In the heart of the Yarra Valley between the hamlets of Yarra Glen and Healesville lies a quiet country road called St Huberts,and if you take a turn at number 12 you'll discover one of the region's most exciting destinations.",https://daks2k3a4ib2z.cloudfront.net/57d54175dfef76b4387d90d2/57d54260c8cbc2347a41b91d_Meletos.png,12 St Huberts Road,Coldstream,Victoria,yarra-valley,http://www.meletos.com/,-37.69137,145.40861,btfrazer@gmail.com,btfrazer@gmail.com,https://daks2k3a4ib2z.cloudfront.net/57d54175dfef76b4387d90d2/57f68b674be50760682fc7ae_StablesExterior_04.jpg
Montalto,montalto,57d54200d7efa08538bb14a6,58f964210113576d89e5dad0,Fri Apr 21 2017 01:45:05 GMT+0000 (Coordinated Universal Time),Fri Apr 21 2017 01:45:05 GMT+0000 (Coordinated Universal Time),Fri Apr 21 2017 01:45:30 GMT+0000 (Coordinated Universal Time),"<p>We want everyone who visits to feel rewarded for the time
shared. This philosophy extends to everything we do. A warm welcome. Finely
crafted wine. Food that feeds the senses and the soul. Our chef’s hat rated
restaurant. A beautiful and bountiful property growing grapes, olives, fresh
produce. A diverse and engaging setting for sculpture. We hope you love our
little piece of paradise as much as we do. Offering sophisticated and romantic weddings, Montalto has become on of the Mornington Peninsula's premiere wedding and function venues.</p><p>‍</p>","One of the Mornington Peninsula's premiere food and wine destinations, offering sophisticated weddings and functions in beautiful surrounds. ",https://daks2k3a4ib2z.cloudfront.net/57d54175dfef76b4387d90d2/58f963ea72648f6710e4fa92_Screen%20Shot%202017-04-21%20at%2011.43.42%20am.png,"33 Shoreham Rd, ",Red Hill South VIC 3937,Victoria,mornington-peninsula,https://montalto.com.au/,-38.408247,145.026792,info@montalto.com.au,,https://daks2k3a4ib2z.cloudfront.net/57d54175dfef76b4387d90d2/58f963f572648f6710e4fa97_Screen%20Shot%202017-04-21%20at%2011.43.31%20am.png
Mount Lofty House,mount-lofty-house,57d54200d7efa08538bb14a6,58c3a487f0d0c79e7c7ad066,Sat Mar 11 2017 07:17:27 GMT+0000 (Coordinated Universal Time),Sat Apr 08 2017 00:54:48 GMT+0000 (Coordinated Universal Time),Mon Apr 10 2017 06:31:47 GMT+0000 (Coordinated Universal Time),"<p>The
heritage design of Mount Lofty House perfectly captures the distinctive
ambience of the breathtaking Piccadilly Valley and surrounding hills, which has
lent its reputation as the pinnacle of luxury Adelaide Hills accommodation.</p><p>We are
proud to be one of South Australia's best wedding destination venues, ideally
situated in the Adelaide Hills, offering highly personalised and tailored
wedding reception solutions.</p><p>The
magnificent Adelaide surroundings of Mount Lofty House provide breathtaking
views from our wedding locations while providing you with the best service and
facilities on </p><p>your
special day. </p>","Mount Lofty House is proudly one of South Australia's best wedding destination venues, ideally situated in the Adelaide Hills, offering highly personalised and tailored wedding reception solutions.",https://daks2k3a4ib2z.cloudfront.net/57d54175dfef76b4387d90d2/58c3a388f0d0c79e7c7ad062_Screen%20Shot%202017-03-11%20at%206.12.23%20pm.png, 74 Mount Lofty Summit Road,Crafer,South Australia,adelaide,http://www.mtloftyhouse.com.au/,-34.986625,138.709412,stay@mtloftyhouse.com.au,stay@mtloftyhouse.com.au,https://daks2k3a4ib2z.cloudfront.net/57d54175dfef76b4387d90d2/58c3a3c0f0d0c79e7c7ad063_Screen%20Shot%202017-03-11%20at%206.11.10%20pm.png
Mudbar and Restaurant,mudbar-and-restaurant,57d54200d7efa08538bb14a6,58c66d7ea45bd75f7c11f810,Mon Mar 13 2017 09:59:26 GMT+0000 (Coordinated Universal Time),Sat Apr 08 2017 00:54:45 GMT+0000 (Coordinated Universal Time),Mon Apr 10 2017 06:31:47 GMT+0000 (Coordinated Universal Time),"<h3>History</h3><p>Don and Mel
Cameron have created four great restaurants in Tasmania. Mel’s gracious service
and Don’s food became legendary. They have earned a huge following from loyal
customers and the many staff they have trained over the years, most of whom
know of the void that was created by the loss of Mel in 2015. Her handbook,
Mel’s Way, sets the standard our staff continue to uphold to ensure our diners
have the best time at Mudbar.</p><h4>Join our
great team</h4><p>If you seek
a fantastic job in a great workplace then Mudbar should be in your sights!</p><p>Mudbar has
brought together a great team of young vibrant people who are motivated to be
the best in providing high standard service every day in every way.</p><p>If you are
a motivated self-starter then your resume should be sent to
office@mudbar.com.au now. Over award pay and real rewards start here.</p>",Don and Mel Cameron have created four great restaurants in Tasmania. If you seek a fantastic job in a great workplace then Mudbar should be in your sights!,https://daks2k3a4ib2z.cloudfront.net/57d54175dfef76b4387d90d2/58c66d6cc2dc5b4d6cff113f_Screen%20Shot%202017-03-13%20at%208.57.59%20pm.png,28 Seaport Blvd,Launceston, Tasmania,launceston-and-the-north,http://mudbarandrestaurant.com/,-41.432939,147.132856,office@mudbar.com.au,office@mudbar.com.au,https://daks2k3a4ib2z.cloudfront.net/57d54175dfef76b4387d90d2/58c66d44a45bd75f7c11f80f_Screen%20Shot%202017-03-13%20at%208.58.06%20pm.png
Muse Dining,muse-dining,57d54200d7efa08538bb14a6,58c9c12dcee124c6356ee6bc,Wed Mar 15 2017 22:33:17 GMT+0000 (Coordinated Universal Time),Sat Apr 08 2017 00:54:50 GMT+0000 (Coordinated Universal Time),Mon Apr 10 2017 06:31:47 GMT+0000 (Coordinated Universal Time),"<p>Located at the entrance to Pokolbin in the iconic Hungerford
Hill Winery, Muse Restaurant is the creation of Husband and Wife team Troy and
Megan Rhoades-Brown.</p><p>Troy and Megan opened Muse with the aim to offer a complete
dining experience. With Troy applying his creativity in the kitchen and Megan
her expertise in leading the front of house, Muse soon become renowned for not
only its food but also for its professional and friendly service.</p><p>Offering a season driven Contemporary Australian menu, the
food is fresh and exciting without overcomplicating the ingredients. Using
quality produce, sourcing locally whenever possible, the dishes show technique,
restraint and respect.</p><h4>Employment</h4><p>We are always looking for dedicated professionals to join
our team. Please follow the link to our employment page <a href=""http://musedining.com.au/restaurant/about/employment/"" data-rt-link-type=""external"">here</a></p>","Soaring space with a large fireplace, for Modern Australian dishes with a local and seasonal focus in the heart of the Hunter Valley",https://daks2k3a4ib2z.cloudfront.net/57d54175dfef76b4387d90d2/58c9c0dbcee124c6356ee6b9_Screen%20Shot%202017-03-16%20at%209.31.03%20am.png,"Hungerford Hill Winery Broke Rd,", Pokolbin 2320,New South Wales,hunter-valley,http://musedining.com.au/,-32.777292,151.339353,See employer description for contact details,,https://daks2k3a4ib2z.cloudfront.net/57d54175dfef76b4387d90d2/58c9c1455a2a865b36a6f583_Screen%20Shot%202017-03-16%20at%209.25.33%20am.png
Naked For Satan,naked-for-satan,57d54200d7efa08538bb14a6,58dc5d893689125a077f0784,Thu Mar 30 2017 01:21:13 GMT+0000 (Coordinated Universal Time),Wed Apr 12 2017 02:37:38 GMT+0000 (Coordinated Universal Time),Wed Apr 12 2017 02:39:18 GMT+0000 (Coordinated Universal Time),"<p>Naked for Satan emulates a typical Basque bar, you can have a bite to eat whilst you enjoy a glass of wine. These bites are known as Pintxos (pronounced Pinchos), typically finger food eaten in two or three bites. There is seafood, fish, vegetarian, vegan, duck, chicken, meat, and of course, jamon. Everyone is catered for. Each one is designed to pair well with your choice of boutique beers (which are exclusively brewed for us), cider, wine or even our house infused vodka!</p><p>You walk through the door, and can’t take your eyes off the
old vodka still that dominates the centre of the room. It’s as if you have
stepped back into time or a movie set…… where am I? The expansive marble bar
overflows with a beautiful array of Pintxos. Each one calling out, “pick me,
pick me!”</p><p>Naked for Satan opened in August 2010, and within 6 months
was awarded Cheap Eats Best Bar of the Year.<br></p>",Naked for Satan emulates a typical Basque bar located in the heart of Fitzroy. A place you can have a bite to eat whilst you enjoy a glass of wine. ,https://daks2k3a4ib2z.cloudfront.net/57d54175dfef76b4387d90d2/58dc5bbf842823fb11ba7b26_Screen%20Shot%202017-03-30%20at%2012.06.12%20pm.png,"285 Brunswick Street,",Fitzroy 3065,Victoria,victoria,http://www.nakedforsatan.com.au/,-37.798850,144.978183,bookings@nakedforsatan.com.au,bookings@nakedforsatan.com.au,https://daks2k3a4ib2z.cloudfront.net/57d54175dfef76b4387d90d2/58bf5b2feb197c680c8869ed_tumblr_nrzh05lgxN1ra4mqmo1_1280.jpg
Oakridge ,oakridge,57d54200d7efa08538bb14a6,58ca1ba667dc2a084fe1e15d,Thu Mar 16 2017 04:59:18 GMT+0000 (Coordinated Universal Time),Sat Apr 08 2017 00:54:47 GMT+0000 (Coordinated Universal Time),Mon Apr 10 2017 06:31:47 GMT+0000 (Coordinated Universal Time),"<h3>ABOUT US</h3><p>Welcome to Oakridge, a family-owned, Yarra Valley winery, restaurant and cellar door, originally established in 1978 alongside a ridge of oak trees.</p><p>Pioneering the wine growing region of the upper Yarra Valley, today Oakridge is an award winning winery and an&nbsp;internationally recognised name. Oakridge wines can be found on restaurant menus, in bottle shops and for purchase online, but there is no better place to taste than at our home in the heart of the Yarra Valley; an hour’s drive from Melbourne, in Coldstream off the Maroondah Highway.</p>","Welcome to Oakridge, a family-owned, Yarra Valley winery, restaurant and cellar door, originally established in 1978 alongside a ridge of oak trees.",https://daks2k3a4ib2z.cloudfront.net/57d54175dfef76b4387d90d2/58ca1b4c67dc2a084fe1e155_Screen%20Shot%202017-03-16%20at%203.56.08%20pm.png,"864 Maroondah Hwy, ","Coldstream, 3770",Victoria,yarra-valley,https://www.oakridgewines.com.au/,-37.683722,145.456730,info@oakridgewines.com.au,info@oakridgewines.com.au,https://daks2k3a4ib2z.cloudfront.net/57d54175dfef76b4387d90d2/58ca1b6467dc2a084fe1e157_Screen%20Shot%202017-03-16%20at%203.57.51%20pm.png
Overlanders Steakhouse,overlanders-steakhouse,57d54200d7efa08538bb14a6,58c63402c2dc5b4d6cff1019,Mon Mar 13 2017 05:54:10 GMT+0000 (Coordinated Universal Time),Sat Apr 08 2017 00:54:47 GMT+0000 (Coordinated Universal Time),Mon Apr 10 2017 06:31:47 GMT+0000 (Coordinated Universal Time),"<h5>G'day!</h5><p>Welcome to
the famous 'Overlanders Steakhouse' here in Alice Springs in the 'heart of
Australia'.</p><p>Nestled
amongst the stunningly beautiful MacDonnell Ranges, this wonderful historic
town is the home of many attractions including the Royal Flying Doctor Service,
the School of the Air and the world renowned Desert Park. 'The Alice' is
acknowledged also as the centre for authentic Aboriginal art and culture, and
features a wide variety of specialised authentic galleries. Take a tour of the
Overlanders Steakhouse!</p><p>Cheers,</p><p>Mark, Jen
and Krafty</p>",Welcome to the famous 'Overlanders Steakhouse' here in Alice Springs in the 'heart of Australia'.,https://daks2k3a4ib2z.cloudfront.net/57d54175dfef76b4387d90d2/58c63380c2dc5b4d6cff1014_Screen%20Shot%202017-03-13%20at%204.50.36%20pm.png,72 Hartley Street ,"Alice Springs, 0870","Northern Territory, Australia",alice-springs-and-surrounds,http://www.overlanders.com.au/,-23.701543,133.879841,sth@overlanders.com.au,sth@overlanders.com.au,https://daks2k3a4ib2z.cloudfront.net/57d54175dfef76b4387d90d2/58c63387a45bd75f7c11f6ed_Screen%20Shot%202017-03-13%20at%204.51.37%20pm.png
Peacock and Jones,peacock-and-jones,57d54200d7efa08538bb14a6,58c661c8c2dc5b4d6cff10ed,Mon Mar 13 2017 09:09:28 GMT+0000 (Coordinated Universal Time),Sat Apr 08 2017 00:54:48 GMT+0000 (Coordinated Universal Time),Mon Apr 10 2017 06:31:47 GMT+0000 (Coordinated Universal Time),"<h3>A Hidden
Harvest</h3><p>Tucked away
in an old sandstone warehouse on Hobart’s iconic waterfront, Peacock and Jones
is a hidden gem that celebrates the beauty of Tasmanian food.</p><p>If you’re
passionate about local produce, give us a visit; from your prime position in
the open kitchen you’ll see your food as it’s sliced, smell it as it’s seasoned
and hear it as it sizzles.</p><p>Our menu is
constantly changing, because our dishes are driven by what Tasmania grows.</p><p>Much of the
inspiration behind Peacock and Jones comes from its location: the sandstone
warehouses of Hunter Street, a place steeped in colonial history. The warm and
welcoming nature of the building allows us to bring our open kitchen concept to
life, as our passionate staff help you experience the joys of fine wine and
Tasmanian produce in a truly Tasmanian location.</p>","Tucked away in an old sandstone warehouse on Hobart’s iconic waterfront, Peacock and Jones is a hidden gem that celebrates the beauty of Tasmanian food.",https://daks2k3a4ib2z.cloudfront.net/57d54175dfef76b4387d90d2/58c661b1f0d0c79e7c7add18_Screen%20Shot%202017-03-13%20at%208.08.10%20pm.png,"33 HUNTER STREET, ","HOBART, ",TASMANIA 7000,hobart-and-the-south,http://peacockandjones.com.au/,-42.881465,147.335991,sayhello@peacockandjones.com.au,sayhello@peacockandjones.com.au,https://daks2k3a4ib2z.cloudfront.net/57d54175dfef76b4387d90d2/58c6622bc2dc5b4d6cff10f0_Screen%20Shot%202017-03-13%20at%208.06.58%20pm.png
Public Dining Room,public-dining-room,57d54200d7efa08538bb14a6,58d89306fe225283350fac62,Mon Mar 27 2017 04:20:22 GMT+0000 (Coordinated Universal Time),Sat Apr 08 2017 00:54:41 GMT+0000 (Coordinated Universal Time),Mon Apr 10 2017 06:31:47 GMT+0000 (Coordinated Universal Time),"<p>Public Dining Rooms unique waterfront position on Balmoral beach, allows you to take full advantage of its stunning location, on one of Sydney’s most exclusive beaches.&nbsp;&nbsp; Balmoral beach is located on Middle Harbour in the harbourside suburb of Mosman, with views across to North Head and Manly, providing an ever changing backdrop for all occasions.</p><p>Public Dining Room has been designed to create a Scandinavian inspired look, with the modern and stylish yet relaxed space featuring raw and natural materials that complement the beachside location.</p><h4>Weddings</h4><p>Public Dining Room is the ideal setting for Balmoral Weddings. The restaurant offers uninterrupted views across Middle Harbour towards North Head and Manly and encompasses the very best of Sydney’s iconic beach culture.&nbsp;&nbsp; Architecturally designed to be in harmony with it’s breathtaking environment, the space offers a relaxed yet elegant atmosphere both indoors and under the dappled light of the spectacular Moreton Bay Fig Tree on our adjoining outdoor terrace.</p>","With a beautifully designed Scandinavian look, Public Dining Room offers incredible food, wine and events on the shore of one of Sydney's most exclusive beaches. ",https://daks2k3a4ib2z.cloudfront.net/57d54175dfef76b4387d90d2/58d89169b75379633552355b_Screen%20Shot%202017-03-27%20at%203.13.08%20pm.png,"2a The Esplanade, ","Balmoral Beach, Mosman 2088",New South Wales,sydney,http://publicdiningroom.com.au/,-33.827792,151.252584, info@publicdiningroom.com.au,info@publicdiningroom.com.au,https://daks2k3a4ib2z.cloudfront.net/57d54175dfef76b4387d90d2/58d891afb75379633552355c_Screen%20Shot%202017-03-27%20at%203.14.15%20pm.png
Reef Restaurant,reef-restaurant,57d54200d7efa08538bb14a6,58c9de4167dc2a084fe1e060,Thu Mar 16 2017 00:37:21 GMT+0000 (Coordinated Universal Time),Sat Apr 08 2017 00:54:46 GMT+0000 (Coordinated Universal Time),Mon Apr 10 2017 06:31:47 GMT+0000 (Coordinated Universal Time),"<h4>Welcome to Reef</h4><p>With the Central Coast’s most exclusive waterfront views, an
amazingly passionate team, and delicious meals designed to bring the best from
each season by our head chef Paul Bouwhuis, the Reef experience is unlike any
other. Situated literally on the waters edge at the Haven, Terrigal, only a one
hour drive from Sydney, Reef enjoys a stunning north easterly aspect with
floor-to-ceiling glass and beachwood timber flooring.</p><p>The unique elegance of the Reef is unmatched on the Coast
with our ability to cater for up to 160 guests. Our space was perfectly created
for weddings, special events or functions of all types and sizes. From á la
Carte or Degustation, to Tastings and Canapé style menus, our team is available
to help you achieve the best outcome for your desired event.</p>","One of the Northern Rivers premiere food and events destinations, hosting private functions, weddings and restaurant service.",https://daks2k3a4ib2z.cloudfront.net/57d54175dfef76b4387d90d2/58c9dd7567dc2a084fe1e05d_Screen%20Shot%202017-03-16%20at%2011.33.36%20am.png,"The Haven, ","Terrigal, NSW 2260",New South Wales,new-south-wales-north-coast,http://reefrestaurant.com.au/,-33.448312,151.448882, info@reefrestaurant.com.au,info@reefrestaurant.com.au,https://daks2k3a4ib2z.cloudfront.net/57d54175dfef76b4387d90d2/58c9ddff67dc2a084fe1e05f_Screen%20Shot%202017-03-16%20at%2011.35.53%20am.png
Restaurant Tasman,restaurant-tasman,57d54200d7efa08538bb14a6,58c65df30b882b2d6cc69260,Mon Mar 13 2017 08:53:07 GMT+0000 (Coordinated Universal Time),Sat Apr 08 2017 00:54:47 GMT+0000 (Coordinated Universal Time),Mon Apr 10 2017 06:31:47 GMT+0000 (Coordinated Universal Time),"<h3>Restaurant Tasman </h3><p>At Restaurant Tasman we take our food seriously but we try not to take ourselves too seriously. We are a restaurant in a Hotel but that’s where the similarities end. Relaxed dining where we let the food and our friendly service speak for itself.</p><p>Our menu offers modern and contemporary food using the best local produce we can find. We feature some old favourites and some new, all with a distinctly Tasmanian twist.</p><p>Tasmania’s famous seafood, local free range meats, seasonal vegetables and char-grilled steaks along with local beers, ciders and a wide selection of our famous cool climate wines are on offer.</p>",At Restaurant Tasman we take our food seriously but we try not to take ourselves too seriously. We are a restaurant in a Hotel but that’s where the similarities end. Relaxed dining where we let the food and our friendly service speak for itself.,https://daks2k3a4ib2z.cloudfront.net/57d54175dfef76b4387d90d2/58c65dc8a45bd75f7c11f76d_Screen%20Shot%202017-03-13%20at%207.52.05%20pm.png,1 Davey Street,"Hobart, 7000.",Tasmania,hobart-and-the-south,http://www.restauranttasman.com.au/,-42.880989,147.334126,restaurant01@hgchobart.com.au,restaurant01@hgchobart.com.au,https://daks2k3a4ib2z.cloudfront.net/57d54175dfef76b4387d90d2/58c65dd0c2dc5b4d6cff10cf_Screen%20Shot%202017-03-13%20at%207.51.35%20pm.png
Ripponlea Estate ,ripponlea-estate,57d54200d7efa08538bb14a6,58dc7a0d65d9bd0b2cb67772,Thu Mar 30 2017 03:22:53 GMT+0000 (Coordinated Universal Time),Sat Apr 08 2017 00:54:42 GMT+0000 (Coordinated Universal Time),Mon Apr 10 2017 06:31:47 GMT+0000 (Coordinated Universal Time),"<h4>About Us</h4><p>National Heritage listed, Rippon Lea House and Garden is one
of Australia’s grand suburban estates with a pleasure garden of sweeping lawns,
magnificent trees and a tranquil lake. Located only ten kilometres from
Melbourne this venue offers a sublime setting close to the CBD.</p><p>This classic venue is home to picturesque gardens including
an ornamental lake, orchard, fernery and sweeping lawns where elegance and
magnificence combine creating the perfect surroundings for your special
occasion.</p><p>With a magnificent ballroom leading out onto an impressive
pool and over 14 acres of pleasure gardens, Rippon Lea House &amp; Gardens is
the perfect venue for your next function. The many parts of the grounds can be
used for garden wedding ceremonies, birthday parties and picnics, family
gathering or Christmas break-ups. The Ballroom is an impressive venue for wedding
receptions or corporate entertaining and gala dinners.</p><h4>Weddings and Corporate Events</h4><p>Rippon Lea House &amp; Gardens is pleased to offer 14 acres
of beautiful picturesque gardens for intimate wedding ceremonies through to
grander events for more than 200 people. There are a variety of remarkable locations
in the gardens that can be chosen for your special day, each offering you a
unique and romantic setting.</p><p>Rippon Lea also offers a remarkable backdrop for a variety
of functions:</p><p>– Wedding ceremonies</p><p>– Receptions</p><p>– Corporate gala dinners</p><p>– Private birthday parties</p><p>– Corporate family fun days</p><p>– Photography</p><p>– Garden parties</p>", A beautiful Victorian mansion set in 14 acres of garden. The Ballroom at Rippon Lea is an impressive venue for wedding receptions or corporate entertaining. ,https://daks2k3a4ib2z.cloudfront.net/57d54175dfef76b4387d90d2/58dc798215cbf1d31654c795_Screen%20Shot%202017-03-30%20at%202.15.05%20pm.png,192 Hotham Street ,Elsternwick 3185,Victoria,victoria,http://www.ripponleaestate.com.au/,-37.879595,144.998873,ripponlea@nattrust.com.au,ripponlea@nattrust.com.au,https://daks2k3a4ib2z.cloudfront.net/57d54175dfef76b4387d90d2/58dc797565d9bd0b2cb67770_Screen%20Shot%202017-03-30%20at%202.19.59%20pm.png
Sake Restaurant,sake-restaurant,57d54200d7efa08538bb14a6,58c9fde1ef50538962793bc8,Thu Mar 16 2017 02:52:17 GMT+0000 (Coordinated Universal Time),Wed Apr 12 2017 02:37:37 GMT+0000 (Coordinated Universal Time),Wed Apr 12 2017 02:39:18 GMT+0000 (Coordinated Universal Time),"<p>WORK AT SAKÉ</p><p>At Rockpool Dining Group we offer the best hospitality jobs
and experience in Australia.</p><p>We believe it’s the people who make our venues. The people
who share the passion, the attitude and the commitment for creating memorable
dining experiences. The ones who work hard and have fun while they’re at it –
those are our ROCKSTARS!</p><p>Sound like you? Then come in and say hi!</p><p>In return, we will give you the skills, training and
mentorship from the best in the hospitality industry to help you build the
career you’ve always wanted. With 50 (and counting) venues across the country,
you really have room to grow with us.</p><p>Explore career opportunities <a href=""http://www.rockpooldininggroup.com.au/hospitality-jobs/"" data-rt-link-type=""external"">here</a></p>",Treat yourself to a dynamic culinary experience straight from Saké’s top Executive Chefs who bring the dynamic and innovative Japanese culture to life through their mouthwatering creations,https://daks2k3a4ib2z.cloudfront.net/57d54175dfef76b4387d90d2/58c9fd7eef50538962793bc7_Screen%20Shot%202017-03-16%20at%201.50.10%20pm.png,"Lvl 1, 45 Eagle Street Pier",Brisbane,Queensland,brisbane,http://www.sakerestaurant.com.au/,-27.469265,153.030680,See venue description for contact details ,,https://daks2k3a4ib2z.cloudfront.net/57d54175dfef76b4387d90d2/58bf5b2feb197c680c8869ed_tumblr_nrzh05lgxN1ra4mqmo1_1280.jpg
Small Fry,small-fry,57d54200d7efa08538bb14a6,58c66791a45bd75f7c11f7d4,Mon Mar 13 2017 09:34:09 GMT+0000 (Coordinated Universal Time),Sat Apr 08 2017 00:54:40 GMT+0000 (Coordinated Universal Time),Mon Apr 10 2017 06:31:47 GMT+0000 (Coordinated Universal Time),"<h2>Welcome</h2><p>Small-fry is a bar and kitchen in Hobart, Tasmania.</p><p>Join us for breakfast and lunch, a decadent sweet treat, a craft beer or a wine from our expertly crafted list. Join us for a lazy afternoon grazing through our varied, seasonal, menu, or for a coffee and snack on your way to work. Join us for a private dinner party for you and your guests.</p><p>Our open kitchen and casual but refined food creates a fresh and relaxed atmosphere, where you can interact with our kitchen staff while they cook your food, or just sit back and enjoy the ambience.</p><p>We want you to feel at home at Small-fry, and look forward to seeing you soon.</p>","Small-fry is a bar and kitchen in Hobart, Tasmania offering casual but refined food in a relaxed atmosphere. ",https://daks2k3a4ib2z.cloudfront.net/57d54175dfef76b4387d90d2/58c6674fc2dc5b4d6cff111d_Screen%20Shot%202017-03-13%20at%208.32.38%20pm.png,"3/129 Bathurst Street, ","Hobart, ",Tasmania,hobart-and-the-south,http://small-fryhobart.com.au/,-42.882317,147.323488,info@Small-fryHobart.com.au ,info@Small-fryHobart.com.au,https://daks2k3a4ib2z.cloudfront.net/57d54175dfef76b4387d90d2/58c666f6c2dc5b4d6cff1116_Screen%20Shot%202017-03-13%20at%208.30.34%20pm.png
